url_anuncio,imagen_auto,marca,titulo,anio,precio,kilometraje,transmision,combustible
https://neoauto.com/auto/seminuevo/lexus-nx-450h-2025-1867823,https://cdn.neoauto.com/elements/autos_usados/360x240/557609/557609_7410494.webp,Lexus,Lexus Nx 450h 2025,2025,"US$65,900","2,548 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/mercedes-benz-a200-2018-1867590,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_8752531.webp,Mercedes-Benz,Mercedes Benz A200 2018,2018,"US$19,900","68,515 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/volvo-xc-60-2025-1866166,https://cdn.neoauto.com/elements/autos_usados/360x240/518808/518808_7880492.webp,Volvo,Volvo Xc-60 2025,2025,"US$55,990","17,959 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/bmw-m235i-xdrive-grand-coupe-2024-1862331,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_8217440.webp,BMW,Bmw M235i Xdrive Grand Coupé 2024,2024,"US$48,900","12,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-sprinter-2010-1864636,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_1453937.webp,Mercedes-Benz,Mercedes Benz Sprinter 2010,2010,"US$16,900","320,225 km",Mecánica,Diesel
https://neoauto.com/auto/seminuevo/volkswagen-jetta-2026-1867661,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_5396541.webp,Volkswagen,Volkswagen Jetta 2026,2026,"US$31,490",100 km,Automática,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2021-1865035,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_7131215.webp,Volkswagen,Volkswagen Tiguan Allspace 2021,2021,"US$21,900","71,387 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-m240i-2020-1864540,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_6686985.webp,BMW,Bmw M240i 2020,2020,"US$44,900","30,984 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/jeep-compass-2019-1865920,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_4416317.webp,Jeep,Jeep Compass 2019,2019,"US$18,900","50,871 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-tiguan-2018-1862531,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_6237771.webp,Volkswagen,Volkswagen Tiguan 2018,2018,"US$19,990","60,590 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-ix-2023-1846756,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_6516749.webp,BMW,Bmw Ix 2023,2023,"US$99,900","5,415 km",Automática,Eléctrico
https://neoauto.com/auto/seminuevo/chevrolet-captiva-2024-1868433,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_4651192.webp,Chevrolet,Chevrolet Captiva 2024,2024,"US$17,900","26,777 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-c200k-2018-1868774,https://cdn.neoauto.com/elements/autos_usados/360x240/752061/752061_4314492.webp,Mercedes-Benz,Mercedes Benz C200k 2018,2018,"US$21,990","73,500 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/subaru-legacy-2013-1861445,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_8431328.webp,Subaru,Subaru Legacy 2013,2013,"US$13,900","136,549 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-a3-sedan-2019-1864242,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_3439921.webp,Audi,Audi A3 Sedan 2019,2019,"US$19,990","39,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x3-20i-2017-1867356,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_1109970.webp,BMW,Bmw X3 20i 2017,2017,"US$27,900","42,773 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x5-2015-1864617,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_4989969.webp,BMW,Bmw X5 2015,2015,"US$21,900","112,626 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x1-20i-2014-1721443,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_4872301.webp,BMW,Bmw X1 20i 2014,2014,"US$21,500","24,094 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/hyundai-kona-2024-1863918,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_9597917.webp,Hyundai,Hyundai Kona 2024,2024,"US$26,490",15 km,Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/audi-a3-sedan-2019-1868452,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_3481953.webp,Audi,Audi A3 Sedan 2019,2019,"US$22,900","71,167 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x3-20i-2021-1866974,https://cdn.neoauto.com/elements/autos_usados/360x240/749844/749844_8586344.webp,BMW,Bmw X3 20i 2021,2021,"US$36,500","52,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2022-1847237,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_2230850.webp,Mitsubishi,Mitsubishi Montero Sport 2022,2022,"US$47,500","41,158 km",Mecánica,Diesel
https://neoauto.com/auto/seminuevo/lamborghini-urus-2021-1865127,https://cdn.neoauto.com/elements/autos_usados/360x240/118694/118694_4190789.webp,Lamborghini,Lamborghini Urus 2021,2021,"US$310,000","3,522 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-gol-sedan-2022-1866068,https://cdn.neoauto.com/elements/autos_usados/360x240/754271/754271_6162415.webp,Volkswagen,Volkswagen Gol Sedán 2022,2022,"US$11,900","52,094 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/ford-ranger-2023-1865850,https://cdn.neoauto.com/elements/autos_usados/360x240/490916/490916_6654913.webp,Ford,Ford Ranger 2023,2023,"US$23,900","52,300 km",Mecánica,Diesel
https://neoauto.com/auto/seminuevo/cupra-terramar-2026-1868982,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_6540269.webp,Cupra,Cupra Terramar 2026,2026,"US$40,990","3,700 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-a45-amg-2023-1864502,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_7491628.webp,Mercedes-Benz,Mercedes Benz A45 Amg 2023,2023,"US$80,000","12,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mazda-cx-9-2015-1787398,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_9498306.webp,Mazda,Mazda Cx-9 2015,2015,"US$16,500","145,029 km",Automática - Secuencial,Dual
https://neoauto.com/auto/seminuevo/bmw-x5-2017-1866330,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_6303577.webp,BMW,Bmw X5 2017,2017,"US$27,900","94,474 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x3-20i-2022-1868863,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_2778071.webp,BMW,Bmw X3 20i 2022,2022,"US$39,900","43,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/volvo-xc-40-2022-1866749,https://cdn.neoauto.com/elements/autos_usados/360x240/518808/518808_2393063.webp,Volvo,Volvo Xc-40 2022,2022,"US$36,990","35,178 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/mitsubishi-l200-2022-1866381,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_6348036.webp,Mitsubishi,Mitsubishi L200 2022,2022,"US$23,900","34,209 km",Mecánica,Diesel
https://neoauto.com/auto/seminuevo/bmw-x1-2018-1865131,https://cdn.neoauto.com/elements/autos_usados/360x240/692838/692838_6770105.webp,BMW,Bmw X1 2018,2018,"US$21,000","60,999 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-q7-2015-1855326,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_6408557.webp,Audi,Audi Q7 2015,2015,"US$23,900","63,892 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x5-40i-2019-1868043,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_2552375.webp,BMW,Bmw X5 40i 2019,2019,"US$67,900","57,768 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-540i-1997-1865015,https://cdn.neoauto.com/elements/autos_usados/360x240/463366/463366_2125603.webp,BMW,Bmw 540i 1997,1997,"US$19,000","104,000 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-slk280-2006-1866523,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_7534640.webp,Mercedes-Benz,Mercedes Benz Slk280 2006,2006,"US$22,990","21,807 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/mitsubishi-eclipse-cross-2024-1868256,https://cdn.neoauto.com/elements/autos_usados/360x240/752061/752061_7435084.webp,Mitsubishi,Mitsubishi Eclipse Cross 2024,2024,"US$24,490","48,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-320i-2020-1864809,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_3294478.webp,BMW,Bmw 320i 2020,2020,"US$31,900","25,265 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/land-rover-discovery-2016-1864127,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_4506278.webp,Land Rover,Land Rover Discovery 2016,2016,"US$19,900","68,258 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-rs3-2016-1836091,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_9902205.webp,Audi,Audi Rs3 2016,2016,"US$52,900","43,700 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x3-20i-2020-1866995,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_1000394.webp,BMW,Bmw X3 20i 2020,2020,"US$39,900","40,564 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/lexus-lbx-luxury-2025-1869166,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_1446152.webp,Lexus,Lexus Lbx Luxury 2025,2025,"US$34,900","7,626 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/lexus-rx-350-2026-1868275,https://cdn.neoauto.com/elements/autos_usados/360x240/463366/463366_1508371.webp,Lexus,Lexus Rx 350 2026,2026,"US$94,000","1,200 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/audi-a1-2015-1867662,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_6761929.webp,Audi,Audi A1 2015,2015,"US$13,900","79,717 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/volvo-xc-40-2022-1868460,https://cdn.neoauto.com/elements/autos_usados/360x240/518808/518808_1808389.webp,Volvo,Volvo Xc-40 2022,2022,"US$32,990","68,058 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/audi-q8-2022-1869188,https://cdn.neoauto.com/elements/autos_usados/360x240/671842/671842_4330145.webp,Audi,Audi Q8 2022,2022,"US$65,900","40,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/lexus-rx-350-2024-1865041,https://cdn.neoauto.com/elements/autos_usados/360x240/557609/557609_2987420.webp,Lexus,Lexus Rx 350 2024,2024,"US$67,900","38,200 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/volkswagen-beetle-2015-1843380,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_4650492.webp,Volkswagen,Volkswagen Beetle 2015,2015,"US$14,900","68,970 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-srt-2014-1863226,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_1949284.webp,Jeep,Jeep Grand Cherokee Srt 2014,2014,"US$34,900","86,117 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mazda-cx-30-2023-1868886,https://cdn.neoauto.com/elements/autos_usados/360x240/257099/257099_1245765.webp,Mazda,Mazda Cx-30 2023,2023,"US$23,900","18,000 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-glc-250-4matic-2016-1861908,https://cdn.neoauto.com/elements/autos_usados/360x240/518808/518808_7140975.webp,Mercedes-Benz,Mercedes Benz Glc 250 4matic 2016,2016,"US$22,990","81,744 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/porsche-cayenne-coupe-gts-2023-1863737,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_9826306.webp,Porsche,Porsche Cayenne Coupe Gts 2023,2023,"US$109,990","22,780 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/land-rover-defender-2024-1864902,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_4031308.webp,Land Rover,Land Rover Defender 2024,2024,"US$93,990","10,800 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/kia-sonet-2024-1864911,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_6949434.webp,Kia,Kia Sonet 2024,2024,"US$19,900","19,948 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/citroen-c5-aircross-2023-1864803,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_1821334.webp,Citroen,Citroen C5 Aircross 2023,2023,"US$21,900","37,323 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/jeep-cherokee-laredo-2020-1869462,https://cdn.neoauto.com/elements/autos_usados/360x240/463366/463366_7850720.webp,Jeep,Jeep Cherokee Laredo 2020,2020,"US$34,900","54,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-trackhawk-2018-1869148,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_6236574.webp,Jeep,Jeep Grand Cherokee Trackhawk 2018,2018,"US$66,900","40,900 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2020-1867357,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_7043884.webp,Volkswagen,Volkswagen Tiguan Allspace 2020,2020,"US$25,900","75,276 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/peugeot-3008-2025-1868946,https://cdn.neoauto.com/elements/autos_usados/360x240/752061/752061_4817024.webp,Peugeot,Peugeot 3008 2025,2025,"US$44,490","5,000 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-q5-2015-1869127,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_8405617.webp,Audi,Audi Q5 2015,2015,"US$16,000","173,289 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/nissan-sentra-2023-1869150,https://cdn.neoauto.com/elements/autos_usados/360x240/734431/734431_9473070.webp,Nissan,Nissan Sentra 2023,2023,"US$21,000","15,076 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2020-1869129,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9301918.webp,Volkswagen,Volkswagen Tiguan Allspace 2020,2020,"US$23,000","73,406 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/chevrolet-tahoe-2023-1868473,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_8663875.webp,Chevrolet,Chevrolet Tahoe 2023,2023,"US$59,900","40,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/toyota-rav4-2025-1866879,https://cdn.neoauto.com/elements/autos_usados/360x240/650434/650434_8378013.webp,Toyota,Toyota Rav4 2025,2025,"US$45,000",800 km,Automática,Híbrido
https://neoauto.com/auto/seminuevo/volkswagen-nivus-2021-1865153,https://cdn.neoauto.com/elements/autos_usados/360x240/754271/754271_4688019.webp,Volkswagen,Volkswagen Nivus 2021,2021,"US$18,900","10,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/land-rover-range-rover-2018-1828219,https://cdn.neoauto.com/elements/autos_usados/360x240/757187/757187_5262003.webp,Land Rover,Land Rover Range Rover 2018,2018,"US$83,000","69,871 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/nissan-x-trail-2017-1867657,https://cdn.neoauto.com/elements/autos_usados/360x240/490916/490916_9614084.webp,Nissan,Nissan X-Trail 2017,2017,"US$15,900","140,700 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/nissan-sentra-2024-1869107,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9557683.webp,Nissan,Nissan Sentra 2024,2024,"US$16,800","15,393 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/audi-q5-2020-1866349,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_4546627.webp,Audi,Audi Q5 2020,2020,"US$28,900","61,165 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-cla-35-amg-2023-1868496,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_8158601.webp,Mercedes-Benz,Mercedes Benz Cla 35 Amg 2023,2023,"US$62,000","11,348 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/chery-tiggo-8-pro-hibrido-2024-1865513,https://cdn.neoauto.com/elements/autos_usados/360x240/752061/752061_5777755.webp,Chery,Chery Tiggo 8 Pro,,"US$29,490","17,800 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/bmw-x6-2013-1869025,https://cdn.neoauto.com/elements/autos_usados/360x240/490916/490916_9592841.webp,BMW,Bmw X6 2013,2013,"US$17,900","86,200 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-q7-2018-1865646,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_9573648.webp,Audi,Audi Q7 2018,2018,"US$32,500","93,495 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/ford-ecosport-2017-1869115,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_7055909.webp,Ford,Ford Ecosport 2017,2017,"US$12,900","32,000 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/chevrolet-captiva-2021-1868909,https://cdn.neoauto.com/elements/autos_usados/360x240/490916/490916_9291732.webp,Chevrolet,Chevrolet Captiva 2021,2021,"US$14,900","115,900 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/lexus-lx-500d-2024-1840721,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_9119745.webp,Lexus,Lexus Lx 500d 2024,2024,"US$135,000","20,760 km",Automática - Secuencial,Diesel
https://neoauto.com/auto/seminuevo/volvo-xc-60-2023-1868466,https://cdn.neoauto.com/elements/autos_usados/360x240/463366/463366_9491343.webp,Volvo,Volvo Xc-60 2023,2023,"US$45,900","12,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-gle-63-s-amg-4matic-coupe-2021-1860160,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_3099206.webp,Mercedes-Benz,Mercedes Benz Gle 63 S Amg 4matic Coupe 2021,2021,"US$119,000","41,667 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mitsubishi-montero-2023-1867158,https://cdn.neoauto.com/elements/autos_usados/360x240/746429/746429_4476925.webp,Mitsubishi,Mitsubishi Montero 2023,2023,"US$37,490","24,300 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-glb-200-2024-1868114,https://cdn.neoauto.com/elements/autos_usados/360x240/746429/746429_4532244.webp,Mercedes-Benz,Mercedes Benz Glb 200 2024,2024,"US$44,990","12,100 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/subaru-xv-2017-1869353,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_9017402.webp,Subaru,Subaru Xv 2017,2017,"US$16,900","51,200 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-gle-450-4-matic-2018-1864166,https://cdn.neoauto.com/elements/autos_usados/360x240/757187/757187_9957110.webp,Mercedes-Benz,Mercedes Benz Gle 450 4 Matic 2018,2018,"US$44,000","67,800 km",Automática,Gasolina
